section,age,group,persons,males,females
(3) Widowed.,1 Bangalore,20-24,2129,241,1888
(3) Widowed.,1 Bangalore,25-29,4385,607,3778
(3) Widowed.,1 Bangalore,30-34,7685,1091,6594
(3) Widowed.,1 Bangalore,35-39,7730,1304,6426
(3) Widowed.,1 Bangalore,40-44,12513,2147,10366
(3) Widowed.,2 Kolar,20-24,2668,240,2428
(3) Widowed.,2 Kolar,25-29,4599,612,3987
(3) Widowed.,2 Kolar,30-34,8166,1121,7045
(3) Widowed.,2 Kolar,35-39,7313,1333,5980
(3) Widowed.,2 Kolar,40-44,11466,2261,9205
(3) Widowed.,3 Tumkur,20-24,2506,223,2283
(3) Widowed.,3 Tumkur,25-29,4933,647,4286
(3) Widowed.,3 Tumkur,30-34,8323,1138,7185
(3) Widowed.,3 Tumkur,35-39,8626,1472,7154
(3) Widowed.,3 Tumkur,40-44,12047,2072,9975
(3) Widowed.,4 Mysore,20-24,3530,320,3210
(3) Widowed.,4 Mysore,25-29,6708,791,5917
(3) Widowed.,4 Mysore,30-34,11072,1260,9812
(3) Widowed.,4 Mysore,35-39,11939,1413,10526
(3) Widowed.,4 Mysore,40-44,19764,2384,17380
(3) Widowed.,5 Hassan,20-24,1760,178,1582
(3) Widowed.,5 Hassan,25-29,3415,503,2912
(3) Widowed.,5 Hassan,30-34,5837,826,5011
(3) Widowed.,5 Hassan,35-39,5946,945,5001
(3) Widowed.,5 Hassan,40-44,9337,1309,8028
(3) Widowed.,6 Shimoga,20-24,2726,270,2456
(3) Widowed.,6 Shimoga,25-29,4786,811,3975
(3) Widowed.,6 Shimoga,30-34,7208,1409,5799
(3) Widowed.,6 Shimoga,35-39,7009,1614,5395
(3) Widowed.,6 Shimoga,40-44,10394,2393,8001
(3) Widowed.,7 Kadur,20-24,1383,140,1243
(3) Widowed.,7 Kadur,25-29,2862,481,2381
(3) Widowed.,7 Kadur,30-34,4488,859,3629
(3) Widowed.,7 Kadur,35-39,4293,928,3365
(3) Widowed.,7 Kadur,40-44,6201,1212,4989
(3) Widowed.,8 Chitaldrug,20-24,1457,190,1267
(3) Widowed.,8 Chitaldrug,25-29,3256,512,2744
(3) Widowed.,8 Chitaldrug,30-34,5243,787,4456
(3) Widowed.,8 Chitaldrug,35-39,5195,889,4306
(3) Widowed.,8 Chitaldrug,40-44,6954,1293,5661
(3) Widowed.,Total,20-24,18159,1802,16357
(3) Widowed.,Total,25-29,34944,4964,29980
(3) Widowed.,Total,30-34,58022,8491,49531
(3) Widowed.,Total,35-39,58051,9898,48153
(3) Widowed.,Total,40-44,88676,15071,73605
(3) Widowed.,"The Civil and Military Station, Bangalore",20-24,317,41,276
(3) Widowed.,"The Civil and Military Station, Bangalore",25-29,516,86,430
(3) Widowed.,"The Civil and Military Station, Bangalore",30-34,860,121,739
(3) Widowed.,"The Civil and Military Station, Bangalore",35-39,755,123,632
(3) Widowed.,"The Civil and Military Station, Bangalore",40-44,1484,183,1301
(3) Widowed.,GRAND TOTAL,20-24,18476,1843,16633
(3) Widowed.,GRAND TOTAL,25-29,35460,5050,30410
(3) Widowed.,GRAND TOTAL,30-34,58882,8612,50270
(3) Widowed.,GRAND TOTAL,35-39,58806,10021,48785
(3) Widowed.,GRAND TOTAL,40-44,90160,15254,74906
